gene,label
CA1,NE
ATRN,NE
ENPP4,NE
KLB,NE
GRIK1,NE
AMZ2,NE
LRRC71,NE
DSCAM,NE
CLEC4M,NE
CD83,NE
SLC6A13,NE
SLC24A4,NE
GPR37,NE
IQCF2,NE
SLC26A6,NE
RXFP4,NE
FAM118A,NE
BTC,NE
TVP23C,NE
ASIC3,NE
IL21R,NE
KBTBD3,NE
OGFOD2,NE
KRTAP10-5,NE
TSPAN4,NE
OTOF,NE
C15orf39,NE
KRT86,NE
PTGDS,NE
CCRL2,NE
PTPRN,NE
GPR89A,NE
AP5M1,NE
KRTAP10-4,NE
THAP2,NE
TRPV4,NE
SLCO4C1,NE
WDR91,NE
SLC36A2,NE
SECISBP2L,NE
ELMOD1,NE
PPM1H,NE
SHISA9,NE
MAGEA2B,NE
IL20RA,NE
KRTAP9-6,NE
GOLGA8A,NE
CFAP96,NE
TMEM240,NE
ENPP5,NE
PRR18,NE
SPATA46,NE
SIRPB2,NE
MT2A,NE
RABL3,NE
MFRP,NE
ABHD13,NE
PTPRO,NE
CRACD,NE
SPMIP8,NE
GCNT4,NE
SNX19,NE
SPATA2L,NE
GREM2,NE
ROBO2,NE
PLEKHO2,NE
VASH2,NE
SLC4A4,NE
KRT2,NE
DENND3,NE
UNC13A,NE
LCN10,NE
CA12,NE
MEP1A,NE
GPX5,NE
MORN3,NE
CXorf58,NE
C1QTNF4,NE
SCG3,NE
CXCL5,NE
MMRN1,NE
OLFML3,NE
TMEM106A,NE
MFNG,NE
SLFN13,NE
MYADM,NE
GRAMD1C,NE
AGTRAP,NE
FAM117A,NE
TMEM54,NE
ADAMTS6,NE
REEP3,NE
B3GNT5,NE
BEAN1,NE
HTR1A,NE
SCGB3A2,NE
MTMR10,NE
HIGD1C,NE
BBLN,NE
DLGAP2,NE
PM20D2,NE
WLS,NE
AKNA,NE
CXCR2,NE
MEGF11,NE
SLC35B4,NE
SLC17A9,NE
RAP1GAP,NE
AMBN,NE
SLC5A7,NE
GPSM1,NE
ZNF831,NE
GPR108,NE
SEMA6B,NE
DEPP1,NE
FAM222A,NE
TMEM192,NE
AHNAK2,NE
NBL1,NE
FAM81A,NE
SERTAD4,NE
TNFAIP8L3,NE
ASTL,NE
CPA6,NE
SERPINB3,NE
FAM83H,NE
FAM178B,NE
CD27,NE
HHIP,NE
CCDC178,NE
KRTAP4-6,NE
PKD2L2,NE
C19orf67,NE
C2orf68,NE
CEP112,NE
CYP2U1,NE
CTRB1,NE
KIAA0513,NE
PKHD1,NE
KRTAP13-3,NE
HYAL2,NE
IGSF10,NE
SRPX2,NE
ACSM5,NE
SCAPER,NE
GOT1L1,NE
FOXRED2,NE
TSPAN18,NE
GBP1,NE
ANKH,NE
SYT17,NE
IL17RC,NE
VPREB1,NE
SLC35A5,NE
NPTX1,NE
SBSPON,NE
IGSF22,NE
GCA,NE
TMEM86A,NE
ITGBL1,NE
NLRP1,NE
KLHDC7A,NE
C19orf25,NE
SLITRK6,NE
ERICH1,NE
UNC79,NE
LAT,NE
CDKL4,NE
RTP1,NE
PTX3,NE
LYSMD4,NE
GUCA1C,NE
TMEM198,NE
CX3CR1,NE
HSD17B2,NE
GPR135,NE
MRC2,NE
CDH10,NE
RGS7,NE
CD200,NE
PCDH17,NE
RANBP3L,NE
PROSER1,NE
DYDC1,NE
LZTFL1,NE
GNG7,NE
HS3ST1,NE
KLHL33,NE
CXCL9,NE
SLCO1A2,NE
MAGEB18,NE
GRM1,NE
CYLC2,NE
SHD,NE
CCDC126,NE
UBTD1,NE
KHDC1,NE
CCDC71,NE
CLEC4C,NE
ABCA9,NE
ZSWIM3,NE
PLA2G4B,NE
SLC25A44,NE
ATP1B2,NE
CCL26,NE
CNIH3,NE
THAP3,NE
PAG1,NE
LETMD1,NE
SEMA3D,NE
CSHL1,NE
GGTLC1,NE
CHRNA7,NE
AMZ1,NE
SERPINI1,NE
KRTAP10-12,NE
SLC26A1,NE
GALR3,NE
NXPE3,NE
IFNL1,NE
TMEM204,NE
TMEM140,NE
CYS1,NE
GLRA2,NE
CD109,NE
GALNT10,NE
TNXB,NE
GIPC3,NE
WBP2NL,NE
PHYHIPL,NE
LMOD2,NE
CDK5R2,NE
FAM168B,NE
CCDC96,NE
ADAMTSL1,NE
TMEM31,NE
FMO3,NE
PRAF2,NE
OLFM3,NE
TPRG1L,NE
CPN1,NE
FSTL4,NE
CCDC78,NE
RETSAT,NE
MMD2,NE
PHETA2,NE
DOK5,NE
TSKS,NE
BTBD3,NE
ITGA9,NE
CALCR,NE
SEMA6C,NE
ERC2,NE
GLYAT,NE
SLCO1C1,NE
CIMIP2A,NE
OSER1,NE
PRSS38,NE
IQCK,NE
CRYGC,NE
IL37,NE
F11,NE
ARHGAP33,NE
DIPK2A,NE
MESD,NE
NRXN2,NE
RAP1GAP2,NE
ORAI3,NE
PTPRT,NE
ADH7,NE
VOPP1,NE
RFPL3,NE
MIOX,NE
ABCA8,NE
C1orf52,NE
GRXCR2,NE
FAM90A1,NE
GNA14,NE
SFXN3,NE
LRATD1,NE
MLANA,NE
IFNA10,NE
CACNA1G,NE
SCPEP1,NE
KRT37,NE
XIRP2,NE
RWDD2B,NE
KCNJ16,NE
LINC03040,NE
GPA33,NE
KRTAP13-4,NE
GJB5,NE
SLC7A3,NE
CES5A,NE
MAGEA8,NE
TRPM4,NE
HLA-DPA1,NE
KRTAP12-4,NE
MTMR8,NE
MMRN2,NE
GGT6,NE
LST1,NE
SLC41A2,NE
MC3R,NE
CNTNAP3B,NE
MMP24,NE
MYOC,NE
SLC24A3,NE
XK,NE
IL20RB,NE
TMC2,NE
SLC13A4,NE
SNCG,NE
PRSS1,NE
AKAP14,NE
THEM5,NE
SCGB1D4,NE
KRTAP3-2,NE
TSTD2,NE
ENPP7,NE
UMOD,NE
CA6,NE
STPG4,NE
CCDC74A,NE
CLRN1,NE
MRAP2,NE
CYP4F2,NE
KLHL1,NE
PIGH,NE
TRAF3IP3,NE
IL13RA2,NE
ADAMTSL2,NE
NNAT,NE
SLC14A1,NE
SERP2,NE
SYT6,NE
C19orf81,NE
CEACAM1,NE
NLGN4X,NE
SLC38A6,NE
TMEM128,NE
CCDC15,NE
MCOLN3,NE
SLC7A6,NE
VCF2,NE
ZP4,NE
PAFAH2,NE
MPZL2,NE
SLC43A1,NE
LILRA6,NE
MEGF10,NE
PM20D1,NE
C14orf39,NE
COL4A3,NE
B4GALNT3,NE
TMEM179,NE
BHLHA9,NE
GNGT1,NE
PRDM7,NE
CCDC117,NE
SLFN12,NE
C2CD2,NE
CD48,NE
IL7R,NE
DNAAF8,NE
KRCC1,NE
SLC9B2,NE
HYCC1,NE
NETO2,NE
USP17L19,NE
SLCO3A1,NE
LMF1,NE
LMF2,NE
TMEFF1,NE
SYT2,NE
ENAM,NE
GNG2,NE
NUDT22,NE
COL13A1,NE
COMMD2,NE
FXYD1,NE
C14orf178,NE
RNASE10,NE
CCL20,NE
ARL2BP,NE
YDJC,NE
LIPC,NE
MAGEA9,NE
TTLL11,NE
KRTAP27-1,NE
IL1RN,NE
RFPL1,NE
TRIM64B,NE
ZG16B,NE
UGT2B7,NE
ST6GALNAC3,NE
KRTAP1-1,NE
JAKMIP3,NE
NUDT6,NE
CTXN3,NE
DAPL1,NE
MT1E,NE
ALG10,NE
BPIFB1,NE
NRP2,NE
SLC16A8,NE
RGS6,NE
DRC1,NE
MYEOV,NE
MROH6,NE
KRT35,NE
OAS3,NE
STAB1,NE
EVI2B,NE
CYP2W1,NE
CIMAP1D,NE
SLC12A5,NE
ANO6,NE
RESP18,NE
SPMIP6,NE
CLEC4E,NE
GGT5,NE
TEX36,NE
PEAK3,NE
DSG4,NE
MLEC,NE
HLA-DMA,NE
SLC26A4,NE
CFAP418,NE
FAM241A,NE
DEUP1,NE
CEP68,NE
CLCA4,NE
CNGB3,NE
OLFM2,NE
SERINC4,NE
KCNE2,NE
CMTM5,NE
GAL3ST1,NE
CADPS2,NE
GPR88,NE
DNAH14,NE
CCDC27,NE
TPRA1,NE
GPR27,NE
SAT2,NE
HTR3E,NE
C1orf216,NE
CDH6,NE
PBXIP1,NE
SPTSSB,NE
NHLRC4,NE
FHIP2B,NE
CABYR,NE
MTUS2,NE
ABRACL,NE
RGS9BP,NE
TINAGL1,NE
WFIKKN1,NE
FLG,NE
COL9A1,NE
URGCP,NE
SMIM12,NE
KRT9,NE
BEGAIN,NE
CSRNP3,NE
BTNL8,NE
OXTR,NE
PNMA3,NE
ADAM15,NE
PLA2G4E,NE
KCNE1,NE
CHRM3,NE
GLDN,NE
THEM6,NE
CEP85L,NE
SHISA3,NE
SMAGP,NE
RASSF9,NE
KCNN4,NE
APLNR,NE
NLGN3,NE
SHROOM1,NE
THAP9,NE
ARHGAP31,NE
ADISSP,NE
POM121L12,NE
NCKAP5,NE
KRTAP4-7,NE
MAGEB2,NE
GABRD,NE
IL1RAPL1,NE
FCGR2A,NE
GALR1,NE
PNMA2,NE
CHSY3,NE
LHFPL6,NE
PGBD1,NE
GSDME,NE
LRRC55,NE
KPLCE,NE
OPN3,NE
TRIM14,NE
PWWP2B,NE
CCDC148,NE
PDE1C,NE
PPP1R3D,NE
CNTD1,NE
DIPK1A,NE
GIP,NE
VCX,NE
CYP2C9,NE
ZC3H7B,NE
RTBDN,NE
DOK1,NE
TNFSF13,NE
PHYHIP,NE
PPY,NE
PCDH11X,NE
UGT8,NE
CLSTN3,NE
SFTPA1,NE
GLRB,NE
SH3BGRL3,NE
CGB2,NE
GJB4,NE
GPC2,NE
GRIN2D,NE
C6orf136,NE
RPRM,NE
TGM3,NE
REG1A,NE
GRAMD2A,NE
NMU,NE
RXYLT1,NE
DENND10,NE
MGP,NE
SLC5A1,NE
CYP2A13,NE
GCHFR,NE
CCDC149,NE
APOBR,NE
OSCAR,NE
ZCCHC24,NE
CT62,NE
CST4,NE
GJB3,NE
TMEM244,NE
MBL2,NE
FAM110C,NE
KRT24,NE
PLD4,NE
AADACL3,NE
C12orf75,NE
CIDEB,NE
MYOM1,NE
INSM2,NE
FPR1,NE
FITM1,NE
P4HA3,NE
PRAP1,NE
PLEKHG7,NE
PLBD1,NE
C1QA,NE
ADAMTS16,NE
TMEM18,NE
ASPHD1,NE
FITM2,NE
DMTN,NE
SNTB1,NE
TRH,NE
CLUL1,NE
KLK1,NE
SLC10A7,NE
SLC29A1,NE
NEXMIF,NE
GPR173,NE
TINAG,NE
DYTN,NE
POGLUT1,NE
PON3,NE
CSTL1,NE
PRSS12,NE
CCR8,NE
AARD,NE
LRRC37B,NE
PRB2,NE
IL22RA2,NE
PSD,NE
PDE7B,NE
C6orf120,NE
CPAMD8,NE
KCNJ4,NE
SMIM20,NE
TMEM179B,NE
NICN1,NE
ITPRID1,NE
GRM3,NE
RNASE11,NE
TCP11X2,NE
EPHX4,NE
METRN,NE
ADORA1,NE
SLC34A1,NE
SPINK6,NE
CCDC33,NE
CNFN,NE
ARHGEF38,NE
PCDH7,NE
SDR16C5,NE
UGT2B4,NE
FBXO40,NE
ECRG4,NE
KRTAP3-1,NE
KIRREL3,NE
TPSAB1,NE
GPM6B,NE
CD58,NE
AHDC1,NE
MTCL2,NE
ZBED3,NE
ZDHHC23,NE
TAFA2,NE
MBOAT7,NE
WFIKKN2,NE
PGA5,NE
SSTR4,NE
SLC26A11,NE
KCNU1,NE
TRPC4,NE
LYSMD3,NE
SEMA3E,NE
SLC39A4,NE
LIMCH1,NE
TMIE,NE
TEKTIP1,NE
SPMIP7,NE
SLC39A2,NE
HAPLN1,NE
KRTAP10-6,NE
TRIQK,NE
NLGN1,NE
GYPC,NE
MTARC1,NE
AKAP5,NE
TM6SF1,NE
C11orf54,NE
GKN2,NE
RTL9,NE
TMEM69,NE
FAM133A,NE
VN1R2,NE
FGD2,NE
ODAD3,NE
GRIK5,NE
PTGIR,NE
FAM193B,NE
CPM,NE
UQCC5,NE
MPZL1,NE
LCE3E,NE
PSD3,NE
ST20,NE
KCNJ14,NE
GFRA2,NE
SLC2A7,NE
IMPG2,NE
CREG2,NE
INSL3,NE
THEMIS2,NE
TTC36,NE
L3HYPDH,NE
KIAA0232,NE
EGFL6,NE
NGB,NE
TEX264,NE
TAC4,NE
ARSK,NE
SPARCL1,NE
REEP2,NE
PCSK2,NE
BPI,NE
SPA17,NE
SSPN,NE
TMEM131,NE
MGAT5B,NE
SLC4A5,NE
HIGD1B,NE
PGA3,NE
LAT2,NE
GPR22,NE
DSC1,NE
PDZD8,NE
VWA3A,NE
TTC21A,NE
NIPSNAP3B,NE
UNC5C,NE
RIPOR2,NE
SLC25A2,NE
FBXO48,NE
FAM171A1,NE
EPDR1,NE
CASTOR1,NE
TBCEL,NE
CNTNAP3,NE
RADX,NE
CST2,NE
CLNK,NE
TRIM9,NE
CD93,NE
RARRES2,NE
C5,NE
TSPAN17,NE
C21orf58,NE
PCDH10,NE
HYAL4,NE
P2RY8,NE
TSPAN8,NE
FAM110B,NE
EOLA2,NE
PXT1,NE
BCO2,NE
SLC16A7,NE
ACSM4,NE
GJC3,NE
UNC80,NE
SLC35G2,NE
FRMD4A,NE
HRNR,NE
CCR1,NE
RGSL1,NE
TMEM187,NE
NTSR2,NE
KRT79,NE
TTYH1,NE
NAT1,NE
LIAT1,NE
TAS2R50,NE
STOX2,NE
OBP2A,NE
CARD8,NE
ICAM2,NE
PLEKHH1,NE
GABRB3,NE
CYP2A7,NE
MACIR,NE
ADAM29,NE
ZFR2,NE
LPAR5,NE
ART1,NE
NAT14,NE
FAM221A,NE
SCT,NE
DLEU7,NE
PLEKHG4B,NE
P2RY10,NE
AMY1A,NE
GPR89B,NE
MDP1,NE
PLEKHA8,NE
APOA4,NE
TTLL7,NE
C12orf42,NE
CNTNAP5,NE
ADRA1A,NE
MADCAM1,NE
SLC6A2,NE
TMEFF2,NE
ABHD1,NE
SLPI,NE
MLLT11,NE
KRTAP11-1,NE
FAM135B,NE
LYVE1,NE
CER1,NE
KCNJ5,NE
SERPINB10,NE
TEX26,NE
ACRV1,NE
NPB,NE
PTN,NE
PRG4,NE
SYT14,NE
TEKT1,NE
AKAP11,NE
SNX16,NE
KIAA1755,NE
SYT16,NE
MT1H,NE
NCF4,NE
TNN,NE
TAS2R41,NE
GSTA2,NE
SAA1,NE
ARHGAP30,NE
HS3ST5,NE
VPS9D1,NE
GPRASP1,NE
MT1M,NE
TIMD4,NE
IL17RB,NE
TNFSF14,NE
SCG2,NE
VCX3A,NE
CCDC73,NE
SLCO1B7,NE
KCTD8,NE
FRG2B,NE
NRIP2,NE
ALKAL1,NE
SPANXN4,NE
NECAB3,NE
CHRNA9,NE
CLEC10A,NE
C1RL,NE
SLC35C2,NE
MALL,NE
SLC44A4,NE
TRIM49C,NE
DCAF4L1,NE
TMEM52B,NE
JMJD8,NE
SLCO1B3,NE
JPH4,NE
CHRFAM7A,NE
RLN3,NE
CYP2A6,NE
LCE1D,NE
CACNG4,NE
AZGP1,NE
LIX1,NE
IFI44L,NE
CCDC60,NE
C1orf159,NE
SYCE1L,NE
TMEM108,NE
PRR14,NE
SLC17A8,NE
GARNL3,NE
PSAPL1,NE
CIBAR1,NE
PRSS33,NE
C1orf56,NE
C14orf28,NE
PARM1,NE
PMFBP1,NE
KCNJ6,NE
NFASC,NE
FCER1A,NE
TSLP,NE
HTR3B,NE
RHCE,NE
MSANTD4,NE
CMTM6,NE
PNPLA4,NE
SAPCD1,NE
XKR8,NE
VWDE,NE
ITGA1,NE
C11orf21,NE
COLEC10,NE
ARTN,NE
KIAA1328,NE
RCSD1,NE
NCAM2,NE
TP53TG3C,NE
CCL21,NE
CATSPERE,NE
DNAAF6,NE
CDC42EP2,NE
PSD2,NE
FBLN7,NE
AQP8,NE
GBP4,NE
GRM5,NE
IL17RA,NE
GRAMD2B,NE
SLC35F1,NE
FGFBP3,NE
SLC16A6,NE
APOL6,NE
NCR1,NE
SPATA19,NE
CATSPERG,NE
CHST5,NE
PCOLCE2,NE
IAPP,NE
CCDC171,NE
ADAMTS10,NE
KRTAP9-1,NE
AADAC,NE
RDH16,NE
MAP10,NE
CLIC5,NE
CYRIA,NE
RAPGEF4,NE
ITPRIPL1,NE
GCGR,NE
BPY2C,NE
EMILIN2,NE
CCK,NE
SLC12A3,NE
XCR1,NE
BTN3A2,NE
CRYGA,NE
COL6A6,NE
SERPINB4,NE
FPR3,NE
CBY2,NE
RINL,NE
ADAMTS20,NE
BEND2,NE
SPATA25,NE
DPP10,NE
CYSTM1,NE
SLC39A9,NE
NCR3,NE
CACFD1,NE
PAGE4,NE
CDC42EP1,NE
SSX2,NE
CDH9,NE
IGSF5,NE
FAM199X,NE
BTBD7,NE
PLA2G3,NE
SLC29A3,NE
MC2R,NE
SHLD2,NE
ARMCX5,NE
CRISP1,NE
CACNG2,NE
KCNK13,NE
SPINT1,NE
DMRTC1B,NE
KCNJ8,NE
LIN7A,NE
TMEM59L,NE
C1QTNF1,NE
SLC49A3,NE
PHTF2,NE
RAI2,NE
TMPRSS13,NE
SFTPB,NE
ANO9,NE
NUGGC,NE
EPM2AIP1,NE
HYCC2,NE
EVA1A,NE
C3orf38,NE
SAMD5,NE
CLEC12A,NE
TEKTL1,NE
ITFG2,NE
GABRA5,NE
RFESD,NE
SLC22A23,NE
CXCL14,NE
TDRD10,NE
CR1,NE
MICU3,NE
SLCO2A1,NE
PTX4,NE
CCDC80,NE
PADI3,NE
GBP3,NE
FAM114A1,NE
EMP1,NE
ADAMTS14,NE
ADAMTS19,NE
HSD17B13,NE
LXN,NE
FABP6,NE
MEDAG,NE
PDCD1LG2,NE
PDE3A,NE
PDE1A,NE
PROC,NE
CHST1,NE
AJAP1,NE
FAM241B,NE
ADAM23,NE
CCDC158,NE
MAGEB16,NE
FAM9B,NE
CYB561D2,NE
LRP3,NE
CRYBA4,NE
SAGE1,NE
PNMA6A,NE
MC5R,NE
PLEKHH2,NE
DACT3,NE
LDLRAD3,NE
GNG13,NE
GRIK4,NE
SMPX,NE
TCN2,NE
KIAA1549L,NE
KRT25,NE
TRHR,NE
NAAA,NE
CRHR1,NE
PXDC1,NE
DENND1C,NE
CYSLTR2,NE
ABHD17B,NE
OSM,NE
KLK2,NE
CHST13,NE
HBG2,NE
C17orf58,NE
LYZL4,NE
PPP1R18,NE
BBS12,NE
IGSF6,NE
PLEKHD1,NE
SLC24A1,NE
KRTAP25-1,NE
FAXC,NE
TMEM163,NE
ARHGEF33,NE
USP17L10,NE
CETP,NE
TMEM37,NE
SLC26A9,NE
LY6G6D,NE
SYT8,NE
HAVCR1,NE
CWH43,NE
TMEM74B,NE
GPR151,NE
LLCFC1,NE
HLA-DQB2,NE
NCR3LG1,NE
C3orf52,NE
GRM2,NE
NT5DC3,NE
ENTREP2,NE
CLEC7A,NE
CMC4,NE
VCX3B,NE
FXYD3,NE
N4BP2L1,NE
LGALS12,NE
KLK11,NE
PRR19,NE
TAS2R9,NE
GPR6,NE
PIK3IP1,NE
APBB1IP,NE
LGI3,NE
AAMDC,NE
KNDC1,NE
CABCOCO1,NE
ST8SIA3,NE
GIPC2,NE
DEPDC4,NE
LIPK,NE
NELL1,NE
SCG5,NE
C1orf105,NE
CNKSR2,NE
TNFRSF18,NE
NIPSNAP3A,NE
LRRC73,NE
MT1B,NE
NTNG2,NE
TRPC6,NE
KCNK10,NE
SLC35G1,NE
PTGFR,NE
SLC23A1,NE
TMEM52,NE
LY6D,NE
TENM1,NE
LGALS2,NE
NPIPB5,E
LAMP3,NE
TMPRSS11B,NE
KRT74,NE
GABRA6,NE
MYBPHL,NE
FCRL2,NE
FAM177B,NE
MUC17,NE
TMEM234,NE
SLC10A6,NE
CCDC157,NE
KEL,NE
S1PR5,NE
SPACA5,NE
LRRC14B,NE
PGLYRP2,NE
KLK5,NE
SPATA17,NE
TMEM176B,NE
PRR5L,NE
SLC44A3,NE
CARTPT,NE
CLEC1A,NE
OGFR,NE
SLC45A1,NE
AIDA,NE
LMOD3,NE
CPNE4,NE
MRGPRX1,NE
RIPOR1,NE
CD99,NE
PEAR1,NE
SELPLG,NE
NMUR2,NE
PDE4C,NE
SCTR,NE
SLFN12L,NE
LRP12,NE
NANOGNB,NE
BTN2A1,NE
MAP6D1,NE
TSPY8,NE
RUSC1,NE
RCAN2,NE
TSPAN33,NE
CCL19,NE
ATXN7L3B,NE
MUC16,NE
EVI2A,NE
CHST4,NE
GOLGA6B,NE
PACC1,NE
PPM1M,NE
SLC5A11,NE
SLC6A1,NE
INKA2,NE
MTCL3,NE
C16orf74,NE
SPATA2,NE
FAM186A,NE
CCDC69,NE
CCDC83,NE
EOGT,NE
IL10RB,NE
TOPAZ1,NE
CD320,NE
CCSER1,NE
LDOC1,NE
XAGE2,NE
HAPLN3,NE
NRCAM,NE
CNKSR1,NE
C14orf93,NE
TMEM131L,NE
CYLC1,NE
FMO2,NE
FBRSL1,NE
NKAIN3,NE
RNF175,NE
APCS,NE
CPA4,NE
IRX2-DT,NE
CFAP210,NE
RUNDC3A,NE
GRM7,NE
NYAP2,NE
CXCR5,NE
CCDC89,NE
RBBP9,NE
SPDYE1,NE
FAM221B,NE
TLNRD1,NE
ADAMDEC1,NE
SOHLH1,NE
CIMAP1A,NE
PANX2,NE
SPIC,NE
SERPINB7,NE
SLC13A3,NE
PTCHD1,NE
TRPC1,NE
NEU2,NE
C19orf44,NE
LY75,NE
SORCS3,NE
CACNA1I,NE
CALCRL,NE
PRR15,NE
IFNLR1,NE
RUBCNL,NE
DCDC1,NE
C1QTNF2,NE
STARD8,NE
ARHGAP44,NE
PCSK1N,NE
FBXO38,NE
AGBL4,NE
SERINC2,NE
TMEM253,NE
TMIGD1,NE
GKAP1,NE
SULT1C2,NE
TTC9,NE
NRN1L,NE
OLFML2A,NE
SLURP1,NE
SMIM1,NE
NETO1,NE
KRTAP5-2,NE
SPDYE3,NE
CCL25,NE
KRTAP16-1,NE
DMAC1,NE
FIBCD1,NE
CLCN2,NE
YIPF7,NE
CRNN,NE
FAM228A,NE
P2RY6,NE
RHBDD2,NE
AP1AR,NE
IL11,NE
MAMLD1,NE
NPAP1,NE
GASK1A,NE
IGFL3,NE
MT1G,NE
LYZL2,NE
KLRD1,NE
SPINK7,NE
SLC5A10,NE
PASD1,NE
TREM2,NE
CLCA1,NE
CST11,NE
SPATS1,NE
IQCD,NE
CA10,NE
SPANXC,NE
CST5,NE
CCDC167,NE
AQP9,NE
ALOX5AP,NE
CFHR5,NE
CNKSR3,NE
IL31RA,NE
PPP1R1A,NE
HS3ST2,NE
CELA2B,NE
KRTAP20-2,NE
LMBR1L,NE
TP53I11,NE
SCGB3A1,NE
PAMR1,NE
A2ML1,NE
GPR68,NE
MAGEB10,NE
ZDHHC6,NE
KRTAP10-8,NE
SPAG7,NE
C4BPA,NE
GSTA3,NE
HILPDA,NE
MROH7,NE
TMC4,NE
SLC26A7,NE
KCNK6,NE
ITPRIP,NE
FAM131C,NE
ORMDL2,NE
KRTAP5-8,NE
FAM13C,NE
RAB3C,NE
ADAM7,NE
CRYBB2,NE
GATD1,NE
GALP,NE
F5,NE
MUC12,NE
TMEM184C,NE
KCNK5,NE
TRPC5,NE
GRIN2C,NE
NIPAL4,NE
SERPINA6,NE
STARD10,NE
CNPY1,NE
PARVG,NE
DDN,NE
BEND5,NE
TECTB,NE
PLEKHB1,NE
SLFN14,NE
CYP2C8,NE
TAPBPL,NE
SPRR2G,NE
FBXO33,NE
MFSD2B,NE
IPCEF1,NE
DTX3,NE
RAB9B,NE
GRAMD1A,NE
SPACA4,NE
CA8,NE
INSYN1,NE
SPATA6L,NE
VSTM1,NE
MFAP5,NE
PNMA8A,NE
TCEAL2,NE
STC1,NE
ALPK2,NE
AQP11,NE
C6orf62,NE
PRG3,NE
SLC23A3,NE
TMEM205,NE
VNN2,NE
C3orf22,NE
S100Z,NE
TUFT1,NE
CLEC2B,NE
SLC39A8,NE
AMN,NE
CPXM2,NE
TMEM59,NE
GABRB2,NE
KRTAP10-3,NE
ACRBP,NE
SULT1B1,NE
PRSS27,NE
CRYBB3,NE
PAGE5,NE
C1orf43,NE
MTCP1,NE
CD1C,NE
TMEM45A,NE
IFNAR2,NE
USP17L21,NE
TMEM74,NE
RARRES1,NE
IL5RA,NE
SAMD7,NE
GRM6,NE
GBP5,NE
SLC38A8,NE
SLC6A7,NE
ICAM3,NE
CACNA2D1,NE
KCTD16,NE
PGLYRP3,NE
FNDC9,NE
BEX5,NE
NMUR1,NE
IFFO2,NE
FAM114A2,NE
SLC16A10,NE
FNDC1,NE
SLC10A1,NE
KRTAP1-4,NE
QRICH2,NE
ADPRH,NE
PRSS8,NE
LAMP5,NE
ZFYVE16,NE
DEFB130A,NE
GSDMB,NE
STEAP2,NE
SPATA22,NE
CATSPERB,NE
GPR148,NE
MAB21L3,NE
SLC19A3,NE
CSMD2,NE
KRTAP4-12,NE
RIMS3,NE
C17orf99,NE
GPR62,NE
FSTL5,NE
CNMD,NE
SLC16A14,NE
TACR2,NE
SLC5A6,NE
CD72,NE
GPR87,NE
PSG8,NE
C1QTNF7,NE
BTBD17,NE
RGS21,NE
SH3BP1,NE
MR1,NE
C2CD4C,NE
CDSN,NE
LHFPL5,NE
XKR4,NE
PROCA1,NE
INKA1,NE
CHI3L2,NE
TMEM92,NE
SIT1,NE
GSG1,NE
PHOSPHO1,NE
SLC22A16,NE
LGI1,NE
GSDMC,NE
FHIP2A,NE
DEXI,NE
EMILIN1,NE
LCE2D,NE
VWA5B2,NE
KIAA1143,NE
NPY1R,NE
SCN2B,NE
GMNC,NE
MRNIP,NE
RNF148,NE
CD300E,NE
ALOX12B,NE
AADACL4,NE
XKR9,NE
CPLX4,NE
ARHGAP20,NE
SPDYE4,NE
CYP4X1,NE
PSG9,NE
KRTAP1-3,NE
AWAT1,NE
PROB1,NE
VCX2,NE
LAD1,NE
SLC41A1,NE
CCDC125,NE
SH2D4B,NE
IZUMO2,NE
ARR3,NE
LY86,NE
KRT6C,NE
PJVK,NE
TOP6BL,NE
TM4SF1,NE
GNG8,NE
CARD18,NE
SLC17A6,NE
NMBR,NE
ZDHHC24,NE
BFSP2,NE
GPR21,NE
ZMYND12,NE
C16orf89,NE
TLCD3A,NE
FARP2,NE
KRTAP1-5,NE
AWAT2,NE
KIRREL2,NE
B3GAT1,NE
CXCL2,NE
MMP20,NE
FLACC1,NE
SPMIP4,NE
RGMB,NE
TRNP1,NE
LILRB3,NE
GRIA4,NE
SV2B,NE
ASPRV1,NE
SSTR2,NE
PPP1R17,NE
MMEL1,NE
C8orf34,NE
FAT2,NE
CNRIP1,NE
QSER1,NE
DISP2,NE
CHRNA10,NE
KRT39,NE
CLEC17A,NE
NRG3,NE
FAM9C,NE
TMEM42,NE
LILRB4,NE
SLC25A35,NE
KRTAP19-1,NE
CLEC11A,NE
FAM3B,NE
LAIR2,NE
SLC22A8,NE
SLC43A2,NE
CXCL13,NE
MDGA1,NE
SLC22A1,NE
PNOC,NE
P2RY2,NE
CD248,NE
TP53TG3,NE
LY6K,NE
TMEM132D,NE
EPGN,NE
KBTBD11,NE
GRID1,NE
CADM4,NE
SAMD15,NE
SHISAL2A,NE
MRGPRG,NE
PAGE2,NE
CBLN4,NE
WNK4,NE
FAM167A,NE
SCN4B,NE
ZCCHC12,NE
NRTN,NE
PSG1,NE
PRRG4,NE
MTFR1L,NE
GP2,NE
SPRY3,NE
NAT16,NE
TIMP4,NE
TMEM134,NE
C9,NE
IGFL2,NE
SLC39A5,NE
TMEM150C,NE
HAPLN2,NE
LYSMD1,NE
KRTAP9-7,NE
C1orf21,NE
SLC6A5,NE
LCE1B,NE
CEND1,NE
TCEAL6,NE
FAM47E,NE
SLC28A2,NE
CRCT1,NE
C22orf39,NE
SMOC1,NE
FCER1G,NE
